,date,time,stock,style,volumns,price,total_b,sell_date,sell_time
3973,2020-03-30,14:40:00,建投能源(000600.XSHE),买,22400股,4.47,100128,2020-04-02,09:30:00
3974,2020-03-30,14:40:00,中科三环(000970.XSHE),买,10900股,9.15,99735,2020-04-21,13:05:00
3975,2020-03-30,14:40:00,南京高科(600064.XSHG),买,12100股,8.26,99946,2020-07-07,09:44:00
3976,2020-03-30,14:40:00,金发科技(600143.XSHG),买,12600股,7.94,100044,2020-04-17,13:23:00
3977,2020-03-30,14:40:00,凯莱英(002821.XSHE),买,600股,163.75,98250,2020-04-13,09:46:00
3978,2020-03-31,14:40:00,锡业股份(000960.XSHE),买,12100股,8.24,99704,2020-06-15,14:07:00
3979,2020-03-31,14:40:00,圆通速递(600233.XSHG),买,8600股,11.53,99158,2020-04-16,11:00:00
3980,2020-03-31,14:40:00,江西铜业(600362.XSHG),买,7900股,12.62,99698,2020-04-21,11:14:00
3981,2020-03-31,14:40:00,中国铁建(601186.XSHG),买,10100股,9.84,99384,2020-04-28,09:57:00
3982,2020-03-31,14:40:00,中国银河(601881.XSHG),买,10500股,9.51,99855,2020-04-24,14:09:00
3983,2020-04-01,09:42:00,浙数文化(600633.XSHG),卖,-11100股,9.85,(109335),,
3984,2020-04-01,14:40:00,海尔智家(600690.XSHG),买,6800股,14.70,99960,2020-04-16,09:31:00
3985,2020-04-01,14:40:00,星宇股份(601799.XSHG),买,1200股,83.23,99876,2020-04-13,11:22:00
3986,2020-04-01,14:40:00,深圳华强(000062.XSHE),买,8300股,11.94,99102,2020-04-13,14:15:00
3987,2020-04-01,14:40:00,鹏鼎控股(002938.XSHE),买,3000股,32.82,98460,2020-04-10,09:51:00
3988,2020-04-02,09:30:00,建投能源(000600.XSHE),卖,-22400股,4.23,(94752),,
3989,2020-04-02,09:37:00,康缘药业(600557.XSHG),卖,-7500股,12.98,(97350),,
3990,2020-04-02,09:52:00,新和成(002001.XSHE),卖,-3900股,25.87,(100893),,
3991,2020-04-02,09:55:00,智飞生物(300122.XSHE),卖,-1500股,63.93,(95895),,
3992,2020-04-02,10:00:00,海大集团(002311.XSHE),卖,-2700股,38.10,(102870),,
3993,2020-04-02,14:40:00,万科A(000002.XSHE),买,3700股,26.73,98901,2020-04-21,10:40:00
3994,2020-04-02,14:40:00,德邦股份(603056.XSHG),买,9800股,10.21,100058,2020-04-16,09:31:00
3995,2020-04-02,14:40:00,多氟多(002407.XSHE),买,8900股,11.14,99146,2020-04-24,13:48:00
3996,2020-04-02,14:40:00,东方证券(600958.XSHG),买,10600股,9.40,99640,2020-04-28,09:57:00
3997,2020-04-02,14:40:00,华创阳安(600155.XSHG),买,8000股,12.45,99600,2020-04-10,09:36:00
3998,2020-04-03,14:40:00,张家港行(002839.XSHE),买,17100股,5.83,99693,2020-04-13,09:30:00
3999,2020-04-03,14:40:00,上海电气(601727.XSHG),买,21600股,4.63,100008,2020-05-12,09:45:00
4000,2020-04-03,14:40:00,盈趣科技(002925.XSHE),买,2100股,46.98,98658,2020-04-10,13:21:00
4001,2020-04-03,14:40:00,长盈精密(300115.XSHE),买,4800股,20.66,99168,2020-04-10,11:24:00
4002,2020-04-07,14:40:00,掌趣科技(300315.XSHE),买,18200股,5.50,100100,2020-04-10,09:51:00
4003,2020-04-07,14:40:00,闰土股份(002440.XSHE),买,10100股,9.91,100091,2020-04-21,14:02:00
4004,2020-04-07,14:40:00,用友网络(600588.XSHG),买,2200股,44.40,97680,2020-04-10,13:03:00
4005,2020-04-07,14:40:00,三友化工(600409.XSHG),买,19400股,5.14,99716,2020-04-24,13:48:00
4006,2020-04-08,14:40:00,中青旅(600138.XSHG),买,9700股,10.29,99813,2020-04-28,09:57:00
4007,2020-04-08,14:40:00,千方科技(002373.XSHE),买,4500股,22.03,99135,2020-04-24,13:59:00
4008,2020-04-08,14:40:00,横店东磁(002056.XSHE),买,9300股,10.71,99603,2020-04-10,10:59:00
4009,2020-04-08,14:40:00,搜于特(002503.XSHE),买,21300股,4.70,100110,2020-04-09,09:30:00
4010,2020-04-08,14:40:00,中国软件(600536.XSHG),买,1300股,74.08,96304,2020-04-13,09:31:00
4011,2020-04-09,09:30:00,吉比特(603444.XSHG),卖,-200股,398.41,(79682),,
4012,2020-04-09,09:30:00,搜于特(002503.XSHE),卖,-21300股,4.25,(90525),,
4013,2020-04-09,14:40:00,华映科技(000536.XSHE),买,52900股,1.89,99981,2020-04-13,09:31:00
4014,2020-04-09,14:40:00,华工科技(000988.XSHE),买,4700股,21.15,99405,2020-04-23,14:56:00
4015,2020-04-09,14:40:00,东软集团(600718.XSHG),买,8200股,12.06,98892,2020-04-13,09:30:00
4016,2020-04-09,14:40:00,江淮汽车(600418.XSHG),买,19100股,5.22,99702,2020-04-13,09:33:00
4017,2020-04-10,09:36:00,华创阳安(600155.XSHG),卖,-8000股,11.84,(94720),,
4018,2020-04-10,09:51:00,鹏鼎控股(002938.XSHE),卖,-3000股,35.73,(107190),,
4019,2020-04-10,09:51:00,掌趣科技(300315.XSHE),卖,-18200股,5.52,(100464),,
4020,2020-04-10,10:59:00,横店东磁(002056.XSHE),卖,-9300股,10.20,(94860),,
4021,2020-04-10,11:24:00,长盈精密(300115.XSHE),卖,-4800股,19.72,(94656),,
4022,2020-04-10,13:03:00,用友网络(600588.XSHG),卖,-2200股,42.07,(92554),,
4023,2020-04-10,13:21:00,盈趣科技(002925.XSHE),卖,-2100股,46.24,(97104),,
4024,2020-04-10,14:40:00,晶盛机电(300316.XSHE),买,5000股,19.99,99950,2020-04-23,10:07:00
4025,2020-04-10,14:40:00,西部证券(002673.XSHE),买,12300股,8.11,99753,2020-04-24,14:39:00
4026,2020-04-10,14:40:00,东华软件(002065.XSHE),买,8000股,12.51,100080,2020-04-24,11:15:00
4027,2020-04-10,14:40:00,五矿资本(600390.XSHG),买,13500股,7.37,99495,2020-04-29,09:30:00
4028,2020-04-10,14:40:00,平高电气(600312.XSHG),买,11700股,8.55,100035,2020-04-21,09:45:00
4029,2020-04-13,09:30:00,张家港行(002839.XSHE),卖,-17100股,5.53,(94563),,
4030,2020-04-13,09:30:00,东软集团(600718.XSHG),卖,-8200股,11.38,(93316),,
4031,2020-04-13,09:31:00,中国软件(600536.XSHG),卖,-1300股,69.98,(90974),,
4032,2020-04-13,09:31:00,华映科技(000536.XSHE),卖,-52900股,1.79,(94691),,
4033,2020-04-13,09:33:00,江淮汽车(600418.XSHG),卖,-19100股,4.96,(94736),,
4034,2020-04-13,09:46:00,凯莱英(002821.XSHE),卖,-600股,181.06,(108636),,
4035,2020-04-13,11:22:00,星宇股份(601799.XSHG),卖,-1200股,82.67,(99204),,
4036,2020-04-13,14:15:00,深圳华强(000062.XSHE),卖,-8300股,11.75,(97525),,
4037,2020-04-13,14:40:00,中公教育(002607.XSHE),买,4100股,23.92,98072,2020-05-22,09:31:00
4038,2020-04-13,14:40:00,中航飞机(000768.XSHE),买,6000股,16.46,98760,2020-04-28,09:45:00
4039,2020-04-13,14:40:00,太平鸟(603877.XSHG),买,6800股,14.71,100028,2020-04-27,13:32:00
4040,2020-04-14,09:34:00,天坛生物(600161.XSHG),卖,-3100股,35.89,(111259),,
4041,2020-04-14,14:40:00,冀东水泥(000401.XSHE),买,5000股,19.83,99150,2020-04-16,11:04:00
4042,2020-04-15,14:40:00,中国交建(601800.XSHG),买,12300股,8.12,99876,2020-04-28,09:48:00
4043,2020-04-15,14:40:00,常山北明(000158.XSHE),买,11400股,8.76,99864,2020-04-23,09:37:00
4044,2020-04-15,14:40:00,际华集团(601718.XSHG),买,26200股,3.81,99822,2020-04-27,09:43:00
4045,2020-04-15,14:40:00,碧水源(300070.XSHE),买,9900股,10.02,99198,2020-04-24,10:11:00
4046,2020-04-16,09:31:00,海尔智家(600690.XSHG),卖,-6800股,14.66,(99688),,
4047,2020-04-16,09:31:00,德邦股份(603056.XSHG),卖,-9800股,9.93,(97314),,
4048,2020-04-16,11:00:00,圆通速递(600233.XSHG),卖,-8600股,11.14,(95804),,
4049,2020-04-16,11:04:00,冀东水泥(000401.XSHE),卖,-5000股,18.86,(94300),,
4050,2020-04-16,14:40:00,横店东磁(002056.XSHE),买,9500股,10.50,99750,2020-04-24,13:27:00
4051,2020-04-16,14:40:00,卫士通(002268.XSHE),买,4300股,22.98,98814,2020-04-24,14:36:00
4052,2020-04-16,14:40:00,光环新网(300383.XSHE),买,4000股,24.83,99320,2020-04-28,09:42:00
4053,2020-04-16,14:40:00,芒果超媒(300413.XSHE),买,2300股,42.80,98440,2020-04-28,09:55:00
4054,2020-04-17,10:57:00,九州通(600998.XSHG),卖,-5700股,17.43,(99351),,
4055,2020-04-17,13:23:00,金发科技(600143.XSHG),卖,-12600股,9.31,(117306),,
4056,2020-04-17,14:40:00,森源电气(002358.XSHE),买,16600股,6.03,100098,2020-04-27,14:16:00
4057,2020-04-17,14:40:00,智慧能源(600869.XSHG),买,23400股,4.28,100152,2020-04-24,09:31:00
4058,2020-04-17,14:40:00,葛洲坝(600068.XSHG),买,14800股,6.76,100048,2020-04-28,09:36:00
4059,2020-04-17,14:40:00,立思辰(300010.XSHE),买,5900股,16.95,100005,2020-04-21,13:16:00
4060,2020-04-20,14:40:00,吉比特(603444.XSHG),买,200股,374.46,74892,2020-05-20,14:10:00
4061,2020-04-20,14:40:00,长安汽车(000625.XSHE),买,10200股,9.74,99348,2020-04-21,13:11:00
4062,2020-04-20,14:40:00,中国软件(600536.XSHG),买,1300股,75.10,97630,2020-04-27,09:33:00
4063,2020-04-20,14:40:00,财通证券(601108.XSHG),买,10200股,9.78,99756,2020-04-24,13:27:00
4064,2020-04-21,09:45:00,平高电气(600312.XSHG),卖,-11700股,9.42,(110214),,
4065,2020-04-21,10:40:00,万科A(000002.XSHE),卖,-3700股,25.95,(96015),,
4066,2020-04-21,11:14:00,江西铜业(600362.XSHG),卖,-7900股,12.84,(101436),,
4067,2020-04-21,13:05:00,中科三环(000970.XSHE),卖,-10900股,8.96,(97664),,
4068,2020-04-21,13:11:00,长安汽车(000625.XSHE),卖,-10200股,9.24,(94248),,
4069,2020-04-21,13:16:00,立思辰(300010.XSHE),卖,-5900股,16.10,(94990),,
4070,2020-04-21,14:02:00,闰土股份(002440.XSHE),卖,-10100股,9.40,(94940),,
4071,2020-04-21,14:40:00,烽火通信(600498.XSHG),买,3000股,32.40,97200,2020-04-24,14:39:00
4072,2020-04-21,14:40:00,视觉中国(000681.XSHE),买,6800股,14.53,98804,2020-05-20,09:47:00
4073,2020-04-21,14:40:00,中国中车(601766.XSHG),买,16000股,6.24,99840,2020-05-25,14:19:00
4074,2020-04-21,14:40:00,冀东水泥(000401.XSHE),买,4900股,20.14,98686,2020-04-27,14:10:00
4075,2020-04-21,14:40:00,闻泰科技(600745.XSHG),买,1000股,96.88,96880,2020-04-24,13:36:00
4076,2020-04-22,14:40:00,海航基础(600515.XSHG),买,20300股,4.93,100079,2020-04-23,11:25:00
4077,2020-04-22,14:40:00,红塔证券(601236.XSHG),买,5100股,19.34,98634,2020-04-27,14:03:00
4078,2020-04-22,14:40:00,华胜天成(600410.XSHG),买,7700股,12.85,98945,2020-04-28,09:58:00
4079,2020-04-22,14:40:00,张家港行(002839.XSHE),买,18200股,5.48,99736,2020-05-25,09:38:00
4080,2020-04-23,09:37:00,常山北明(000158.XSHE),卖,-11400股,9.56,(108984),,
4081,2020-04-23,10:07:00,晶盛机电(300316.XSHE),卖,-5000股,20.21,(101050),,
4082,2020-04-23,11:25:00,海航基础(600515.XSHG),卖,-20300股,4.67,(94801),,
4083,2020-04-23,14:40:00,北大荒(600598.XSHG),买,5900股,16.89,99651,2020-04-24,10:22:00
4084,2020-04-23,14:40:00,利欧股份(002131.XSHE),买,26600股,3.75,99750,2020-05-18,09:45:00
4085,2020-04-23,14:40:00,长城汽车(601633.XSHG),买,12400股,8.04,99696,2020-05-15,13:31:00
4086,2020-04-23,14:56:00,华工科技(000988.XSHE),卖,-4700股,20.53,(96491),,
4087,2020-04-24,09:31:00,智慧能源(600869.XSHG),卖,-23400股,4.54,(106236),,
4088,2020-04-24,10:11:00,碧水源(300070.XSHE),卖,-9900股,9.50,(94050),,
4089,2020-04-24,10:22:00,北大荒(600598.XSHG),卖,-5900股,15.98,(94282),,
4090,2020-04-24,11:15:00,东华软件(002065.XSHE),卖,-8000股,13.17,(105360),,
4091,2020-04-24,13:14:00,西安银行(600928.XSHG),卖,-17700股,5.32,(94164),,
4092,2020-04-24,13:27:00,横店东磁(002056.XSHE),卖,-9500股,10.05,(95475),,
4093,2020-04-24,13:27:00,财通证券(601108.XSHG),卖,-10200股,9.28,(94656),,
4094,2020-04-24,13:36:00,闻泰科技(600745.XSHG),卖,-1000股,92.25,(92250),,
4095,2020-04-24,13:48:00,多氟多(002407.XSHE),卖,-8900股,10.82,(96298),,
4096,2020-04-24,13:48:00,三友化工(600409.XSHG),卖,-19400股,4.95,(96030),,
4097,2020-04-24,13:59:00,千方科技(002373.XSHE),卖,-4500股,22.47,(101115),,
4098,2020-04-24,14:09:00,中国银河(601881.XSHG),卖,-10500股,9.25,(97125),,
4099,2020-04-24,14:36:00,卫士通(002268.XSHE),卖,-4300股,22.16,(95288),,
4100,2020-04-24,14:39:00,西部证券(002673.XSHE),卖,-12300股,7.79,(95817),,
4101,2020-04-24,14:39:00,烽火通信(600498.XSHG),卖,-3000股,30.96,(92880),,
4102,2020-04-24,14:40:00,兴发集团(600141.XSHG),买,10800股,9.25,99900,2020-04-28,09:56:00
4103,2020-04-24,14:40:00,美年健康(002044.XSHE),买,9100股,10.93,99463,2020-05-15,13:40:00
4104,2020-04-24,14:40:00,东方集团(600811.XSHG),买,26900股,3.71,99799,2020-04-28,09:56:00
4105,2020-04-27,09:33:00,中国软件(600536.XSHG),卖,-1300股,80.14,(104182),,
4106,2020-04-27,09:43:00,际华集团(601718.XSHG),卖,-26200股,3.76,(98512),,
4107,2020-04-27,13:32:00,太平鸟(603877.XSHG),卖,-6800股,14.88,(101184),,
4108,2020-04-27,14:03:00,红塔证券(601236.XSHG),卖,-5100股,18.41,(93891),,
4109,2020-04-27,14:10:00,冀东水泥(000401.XSHE),卖,-4900股,19.15,(93835),,
4110,2020-04-27,14:16:00,森源电气(002358.XSHE),卖,-16600股,5.74,(95284),,
4111,2020-04-27,14:40:00,苏泊尔(002032.XSHE),买,1400股,67.08,93912,2020-04-30,11:04:00
4112,2020-04-27,14:40:00,海南橡胶(601118.XSHG),买,19400股,5.14,99716,2020-04-28,09:56:00
4113,2020-04-28,09:36:00,葛洲坝(600068.XSHG),卖,-14800股,6.50,(96200),,
4114,2020-04-28,09:42:00,光环新网(300383.XSHE),卖,-4000股,25.18,(100720),,
4115,2020-04-28,09:45:00,中航飞机(000768.XSHE),卖,-6000股,16.56,(99360),,
4116,2020-04-28,09:48:00,中国交建(601800.XSHG),卖,-12300股,7.92,(97416),,
4117,2020-04-28,09:50:00,正泰电器(601877.XSHG),卖,-4100股,23.74,(97334),,
4118,2020-04-28,09:55:00,芒果超媒(300413.XSHE),卖,-2300股,41.96,(96508),,
4119,2020-04-28,09:56:00,兴发集团(600141.XSHG),卖,-10800股,8.72,(94176),,
4120,2020-04-28,09:56:00,东方集团(600811.XSHG),卖,-26900股,3.53,(94957),,
4121,2020-04-28,09:56:00,海南橡胶(601118.XSHG),卖,-19400股,4.86,(94284),,
4122,2020-04-28,09:57:00,中国铁建(601186.XSHG),卖,-10100股,9.53,(96253),,
4123,2020-04-28,09:57:00,东方证券(600958.XSHG),卖,-10600股,9.10,(96460),,
4124,2020-04-28,09:57:00,中青旅(600138.XSHG),卖,-9700股,9.76,(94672),,
4125,2020-04-28,09:58:00,华胜天成(600410.XSHG),卖,-7700股,12.46,(95942),,
4126,2020-04-28,14:40:00,大名城(600094.XSHG),买,13100股,7.62,99822,2020-05-07,13:50:00
4127,2020-04-28,14:40:00,陕西煤业(601225.XSHG),买,13500股,7.39,99765,2020-05-07,09:37:00
4128,2020-04-28,14:40:00,华胜天成(600410.XSHG),买,7700股,12.98,99946,2020-05-11,13:04:00
4129,2020-04-29,09:30:00,五矿资本(600390.XSHG),卖,-13500股,7.15,(96525),,
4130,2020-04-29,14:40:00,浙江医药(600216.XSHG),买,5500股,17.90,98450,2020-05-12,10:36:00
4131,2020-04-29,14:40:00,川投能源(600674.XSHG),买,11200股,8.91,99792,2020-07-16,10:19:00
4132,2020-04-30,11:04:00,苏泊尔(002032.XSHE),卖,-1400股,64.95,(90930),,
4133,2020-04-30,14:40:00,中科曙光(603019.XSHG),买,2000股,48.54,97080,,
4134,2020-04-30,14:40:00,同花顺(300033.XSHE),买,800股,119.66,95728,2020-05-21,09:46:00
4135,2020-04-30,14:40:00,中国神华(601088.XSHG),买,6200股,15.94,98828,2020-06-12,13:33:00
4136,2020-05-06,14:40:00,华安证券(600909.XSHG),买,13700股,7.27,99599,2020-05-20,14:44:00
4137,2020-05-06,14:40:00,华林证券(002945.XSHE),买,7000股,14.18,99260,2020-05-21,13:43:00
4138,2020-05-06,14:40:00,华西证券(002926.XSHE),买,9800股,10.21,100058,2020-05-22,13:04:00
4139,2020-05-07,09:37:00,陕西煤业(601225.XSHG),卖,-13500股,7.15,(96525),,
4140,2020-05-07,13:50:00,大名城(600094.XSHG),卖,-13100股,7.69,(100739),,
4141,2020-05-07,14:40:00,金科股份(000656.XSHE),买,12600股,7.90,99540,2020-05-19,13:29:00
4142,2020-05-07,14:40:00,宁波港(601018.XSHG),买,29900股,3.34,99866,2020-05-22,10:31:00
4143,2020-05-07,14:40:00,多氟多(002407.XSHE),买,9300股,10.76,100068,2020-05-22,13:13:00
4144,2020-05-07,14:40:00,台海核电(002366.XSHE),买,22700股,4.40,99880,2020-05-13,09:40:00
4145,2020-05-07,14:40:00,中材国际(600970.XSHG),买,17100股,5.84,99864,2020-05-22,11:21:00
4146,2020-05-08,09:30:00,中科曙光(603019.XSHG),卖,-2800股,39.15,(109620),,
4147,2020-05-08,14:40:00,中粮糖业(600737.XSHG),买,11800股,8.45,99710,2020-05-20,13:44:00
4148,2020-05-08,14:40:00,科瑞技术(002957.XSHE),买,4100股,24.36,99876,2020-05-21,13:30:00
4149,2020-05-08,14:40:00,蓝盾股份(300297.XSHE),买,24800股,4.03,99944,2020-05-18,09:34:00
4150,2020-05-08,14:40:00,光迅科技(002281.XSHE),买,3100股,31.51,97681,2020-05-18,09:50:00
4151,2020-05-08,14:40:00,号百控股(600640.XSHG),买,5500股,17.90,98450,2020-05-15,11:05:00
4152,2020-05-11,13:04:00,华胜天成(600410.XSHG),卖,-7700股,14.92,(114884),,
4153,2020-05-11,14:40:00,旋极信息(300324.XSHE),买,15700股,6.35,99695,2020-05-13,09:41:00
4154,2020-05-11,14:40:00,同方股份(600100.XSHG),买,13600股,7.36,100096,2020-05-22,10:31:00
4155,2020-05-11,14:40:00,科伦药业(002422.XSHE),买,4800股,20.66,99168,2020-05-22,13:11:00
4156,2020-05-11,14:40:00,联络互动(002280.XSHE),买,51000股,1.96,99960,2020-05-12,10:59:00
4157,2020-05-11,14:40:00,国脉科技(002093.XSHE),买,10900股,9.16,99844,2020-05-18,09:49:00
4158,2020-05-12,09:45:00,上海电气(601727.XSHG),卖,-21600股,4.66,(100656),,
4159,2020-05-12,10:36:00,浙江医药(600216.XSHG),卖,-5500股,17.51,(96305),,
4160,2020-05-12,10:59:00,联络互动(002280.XSHE),卖,-51000股,1.87,(95370),,
4161,2020-05-12,14:40:00,吉林敖东(000623.XSHE),买,6500股,15.38,99970,2020-07-13,09:30:00
4162,2020-05-12,14:40:00,双鹭药业(002038.XSHE),买,8800股,11.25,99000,2020-05-22,13:26:00
4163,2020-05-12,14:40:00,哈药股份(600664.XSHG),买,27000股,3.70,99900,2020-05-21,13:50:00
4164,2020-05-12,14:40:00,金螳螂(002081.XSHE),买,12000股,8.28,99360,2020-05-22,13:06:00
4165,2020-05-12,14:40:00,瑞康医药(002589.XSHE),买,19600股,5.11,100156,2020-06-24,09:31:00
4166,2020-05-13,09:40:00,台海核电(002366.XSHE),卖,-22700股,4.35,(98745),,
4167,2020-05-13,09:41:00,旋极信息(300324.XSHE),卖,-15700股,6.06,(95142),,
4168,2020-05-13,09:46:00,南方航空(600029.XSHG),卖,-18800股,5.11,(96068),,
4169,2020-05-13,14:40:00,搜于特(002503.XSHE),买,29400股,3.39,99666,2020-05-14,09:36:00
4170,2020-05-13,14:40:00,中工国际(002051.XSHE),买,13400股,7.44,99696,2020-05-25,09:51:00
4171,2020-05-13,14:40:00,金科文化(300459.XSHE),买,38900股,2.57,99973,2020-05-18,09:33:00
4172,2020-05-14,09:36:00,搜于特(002503.XSHE),卖,-29400股,3.22,(94668),,
4173,2020-05-14,14:40:00,九州通(600998.XSHG),买,5400股,18.48,99792,2020-05-18,09:30:00
4174,2020-05-14,14:40:00,鱼跃医疗(002223.XSHE),买,2900股,34.34,99586,2020-05-18,09:33:00
4175,2020-05-14,14:40:00,航天信息(600271.XSHG),买,5800股,17.00,98600,2020-05-22,13:19:00
4176,2020-05-14,14:40:00,平高电气(600312.XSHG),买,11100股,8.97,99567,2020-05-18,09:51:00
4177,2020-05-15,09:32:00,海螺水泥(600585.XSHG),卖,-1700股,58.77,(99909),,
4178,2020-05-15,11:05:00,号百控股(600640.XSHG),卖,-5500股,17.87,(98285),,
4179,2020-05-15,13:31:00,长城汽车(601633.XSHG),卖,-12400股,8.19,(101556),,
4180,2020-05-15,13:40:00,美年健康(002044.XSHE),卖,-9100股,12.13,(110383),,
4181,2020-05-15,14:40:00,铁汉生态(300197.XSHE),买,37100股,2.69,99799,2020-05-21,09:44:00
4182,2020-05-15,14:40:00,江苏有线(600959.XSHG),买,29300股,3.41,99913,2020-06-29,10:27:00
4183,2020-05-15,14:40:00,天坛生物(600161.XSHG),买,2800股,34.64,96992,2020-05-22,13:23:00
4184,2020-05-15,14:40:00,中油工程(600339.XSHG),买,41400股,2.41,99774,2020-05-28,13:10:00
4185,2020-05-18,09:30:00,九州通(600998.XSHG),卖,-5400股,17.34,(93636),,
4186,2020-05-18,09:33:00,金科文化(300459.XSHE),卖,-38900股,2.44,(94916),,
4187,2020-05-18,09:33:00,鱼跃医疗(002223.XSHE),卖,-2900股,32.58,(94482),,
4188,2020-05-18,09:34:00,蓝盾股份(300297.XSHE),卖,-24800股,3.83,(94984),,
4189,2020-05-18,09:45:00,利欧股份(002131.XSHE),卖,-26600股,3.97,(105602),,
4190,2020-05-18,09:49:00,国脉科技(002093.XSHE),卖,-10900股,8.77,(95593),,
4191,2020-05-18,09:50:00,光迅科技(002281.XSHE),卖,-3100股,30.02,(93062),,
4192,2020-05-18,09:51:00,平高电气(600312.XSHG),卖,-11100股,8.51,(94461),,
4193,2020-05-18,14:40:00,中金黄金(600489.XSHG),买,10800股,9.19,99252,2020-06-04,09:30:00
4194,2020-05-18,14:40:00,湖南黄金(002155.XSHE),买,12000股,8.31,99720,2020-05-21,14:39:00
4195,2020-05-19,10:40:00,淮河能源(600575.XSHG),卖,-45400股,2.34,(106236),,
4196,2020-05-19,13:29:00,金科股份(000656.XSHE),卖,-12600股,7.91,(99666),,
4197,2020-05-19,14:40:00,城建发展(600266.XSHG),买,15700股,6.37,100009,,
4198,2020-05-19,14:40:00,东阳光(600673.XSHG),买,15400股,6.47,99638,2020-06-12,09:30:00
4199,2020-05-19,14:40:00,桃李面包(603866.XSHG),买,1900股,50.07,95133,2020-05-21,14:38:00
4200,2020-05-19,14:40:00,银泰黄金(000975.XSHE),买,5900股,16.72,98648,2020-05-22,09:30:00
4201,2020-05-19,14:40:00,蓝帆医疗(002382.XSHE),买,6000股,16.43,98580,2020-05-28,13:04:00
4202,2020-05-20,09:47:00,视觉中国(000681.XSHE),卖,-6800股,19.08,(129744),,
4203,2020-05-20,13:44:00,中粮糖业(600737.XSHG),卖,-11800股,8.01,(94518),,
4204,2020-05-20,14:10:00,吉比特(603444.XSHG),卖,-200股,415.04,(83008),,
4205,2020-05-20,14:40:00,华海药业(600521.XSHG),买,3500股,27.90,97650,2020-05-21,14:55:00
4206,2020-05-20,14:40:00,五矿发展(600058.XSHG),买,16500股,6.07,100155,2020-07-16,14:34:00
4207,2020-05-20,14:40:00,中粮糖业(600737.XSHG),买,12400股,8.03,99572,2020-06-23,13:21:00
4208,2020-05-20,14:40:00,益丰药房(603939.XSHG),买,1400股,69.18,96852,2020-06-02,11:07:00
4209,2020-05-20,14:44:00,华安证券(600909.XSHG),卖,-13700股,7.10,(97270),,
4210,2020-05-21,09:44:00,铁汉生态(300197.XSHE),卖,-37100股,2.55,(94605),,
4211,2020-05-21,09:46:00,同花顺(300033.XSHE),卖,-800股,115.02,(92016),,
4212,2020-05-21,13:30:00,科瑞技术(002957.XSHE),卖,-4100股,23.48,(96268),,
4213,2020-05-21,13:43:00,华林证券(002945.XSHE),卖,-7000股,13.82,(96740),,
4214,2020-05-21,13:50:00,哈药股份(600664.XSHG),卖,-27000股,3.51,(94770),,
4215,2020-05-21,14:38:00,桃李面包(603866.XSHG),卖,-1900股,47.52,(90288),,
4216,2020-05-21,14:39:00,湖南黄金(002155.XSHE),卖,-12000股,7.88,(94560),,
4217,2020-05-21,14:40:00,联络互动(002280.XSHE),买,0股,--,0,,
4218,2020-05-21,14:40:00,国药一致(000028.XSHE),买,2400股,40.08,96192,2020-06-18,10:13:00
